human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_surprise,human_emotion_anger,human_emotion_joy,human_emotion_disgust,human_emotion_fear,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
POSITIVE,0.8198971748352051,0.823342,1,0.890518844127655,0.08262920379638672,0.004634418059140444,0.007348912768065929,0.006057260558009148,0.004379612859338522,0.004431741777807474,NEUTRAL,0.9143982529640198,0.085602,0,0.2560988664627075,0.11034226417541504,0.25799548625946045,0.13628974556922913,0.0852135717868805,0.05642199516296387,0.09763812273740768
NEUTRAL,0.8666427731513977,0.133357,0,0.038054220378398895,0.8812363743782043,0.014021051116287708,0.046647630631923676,0.007871454581618309,0.006207426078617573,0.005961872171610594,NEUTRAL,0.9384952187538147,0.061505,0,0.20008260011672974,0.06791190803050995,0.40493157505989075,0.09767862409353256,0.10061383247375488,0.0551912896335125,0.07359019666910172
NEUTRAL,0.8406583070755005,0.159342,0,0.00464610243216157,0.9753575325012207,0.0027854640502482653,0.01081131398677826,0.0021972854156047106,0.0025905349757522345,0.0016117662889882922,NEUTRAL,0.9568591117858887,0.043141,0,0.3959996998310089,0.137481227517128,0.12341973930597305,0.10408242791891098,0.06772182136774063,0.07412133365869522,0.09717369079589844
POSITIVE,0.9816785454750061,0.981985,1,0.9052311778068542,0.034271083772182465,0.010923806577920914,0.03661058098077774,0.0020842973608523607,0.00480661541223526,0.006072422489523888,NEUTRAL,0.927807092666626,0.072193,0,0.1458461582660675,0.16186612844467163,0.175815150141716,0.1608334332704544,0.11725503206253052,0.11290718615055084,0.1254768818616867
NEUTRAL,0.8361634016036987,0.163837,0,0.40913155674934387,0.3292350471019745,0.04979001358151436,0.0472162701189518,0.08530028164386749,0.037513669580221176,0.041813213378190994,NEUTRAL,0.9149749875068665,0.085025,0,0.13549284636974335,0.32906922698020935,0.14069025218486786,0.1738661378622055,0.05712372064590454,0.07157038152217865,0.09218744188547134
NEUTRAL,0.9295436143875122,0.070456,0,0.03969281539320946,0.7978646755218506,0.04411705583333969,0.030009403824806213,0.02924925461411476,0.032525692135095596,0.02654113993048668,NEUTRAL,0.8839120268821716,0.116088,0,0.16618622839450836,0.10937303304672241,0.3033698499202728,0.15223027765750885,0.14998380839824677,0.05786904692649841,0.06098775565624237
NEUTRAL,0.9435334801673889,0.056467,0,0.07206780463457108,0.20078155398368835,0.2684484124183655,0.07060045748949051,0.08517615497112274,0.1732632964849472,0.12966230511665344,NEUTRAL,0.8841352462768555,0.115865,0,0.16546455025672913,0.06068379804491997,0.6210536360740662,0.04255145415663719,0.05538767948746681,0.026117142289876938,0.02874167263507843
NEUTRAL,0.7762914896011353,0.223709,0,0.07797013223171234,0.46539926528930664,0.11229267716407776,0.06651841104030609,0.11464371532201767,0.08037670701742172,0.08279912173748016,NEUTRAL,0.9552039504051208,0.044796,0,0.06643445044755936,0.06941067427396774,0.6572079658508301,0.08916644006967545,0.05533589795231819,0.028722146525979042,0.03372244909405708
NEUTRAL,0.8951056599617004,0.104894,0,0.005479797720909119,0.972027599811554,0.004862682428210974,0.002311740070581436,0.007890316657721996,0.003549330634996295,0.0038785687647759914,NEUTRAL,0.8917729258537292,0.108227,0,0.2354145348072052,0.07842828333377838,0.4425293207168579,0.08489043265581131,0.06518564373254776,0.04941706731915474,0.044134724885225296
NEUTRAL,0.9031241536140442,0.096876,0,0.11375058442354202,0.20470944046974182,0.12850014865398407,0.13132287561893463,0.17344968020915985,0.1405801624059677,0.10768706351518631,NEUTRAL,0.9214316010475159,0.078568,0,0.2933160960674286,0.08670487254858017,0.20986846089363098,0.1003170982003212,0.14279067516326904,0.08074308186769485,0.08625975251197815
NEUTRAL,0.9368139505386353,0.063186,0,0.20043803751468658,0.3618931770324707,0.10316221415996552,0.060509104281663895,0.0976857841014862,0.10398274660110474,0.07232896238565445,NEUTRAL,0.8561381101608276,0.143862,0,0.36072254180908203,0.07394243031740189,0.18998047709465027,0.09546694159507751,0.10456931591033936,0.08362967520952225,0.0916885957121849
NEUTRAL,0.9054138660430908,0.094586,0,0.15104377269744873,0.5296378135681152,0.07276831567287445,0.08243145048618317,0.054571203887462616,0.06453341990709305,0.04501407966017723,NEUTRAL,0.6213439702987671,0.378656,0,0.15655089914798737,0.12273110449314117,0.16696284711360931,0.13694366812705994,0.16223320364952087,0.12609663605690002,0.1284816861152649
NEUTRAL,0.943240761756897,0.056759,0,0.11371270567178726,0.49783122539520264,0.11090386658906937,0.08824486285448074,0.06810726225376129,0.0650777667760849,0.05612242594361305,NEUTRAL,0.8126676082611084,0.187332,0,0.1671409010887146,0.06816872954368591,0.26821404695510864,0.08457165211439133,0.05989423394203186,0.06068119406700134,0.29132920503616333
NEUTRAL,0.9383195638656616,0.06168,0,0.008185752667486668,0.9538413286209106,0.004749029874801636,0.006784117314964533,0.019988371059298515,0.0037867180071771145,0.0026647215709090233,NEUTRAL,0.9560019969940186,0.043998,0,0.09221348911523819,0.10807593911886215,0.2608017027378082,0.17664401233196259,0.11233945935964584,0.11418754607439041,0.1357378363609314
NEGATIVE,0.9723807573318481,0.974805,1,0.036010801792144775,0.8553053736686707,0.013535948470234871,0.03442656993865967,0.03895439952611923,0.017167406156659126,0.00459954421967268,POSITIVE,0.8416876792907715,0.843836,1,0.23412752151489258,0.40109118819236755,0.2672771215438843,0.022380851209163666,0.031028201803565025,0.023655889555811882,0.020439239218831062
NEUTRAL,0.8389950394630432,0.161005,0,0.29565081000328064,0.2912355363368988,0.17915067076683044,0.08162111043930054,0.05782535672187805,0.048224400728940964,0.046292103826999664,POSITIVE,0.8829475045204163,0.886029,1,0.14221341907978058,0.24161328375339508,0.6087965369224548,0.002595699392259121,0.0015315295895561576,0.001228158245794475,0.0020214016549289227
NEGATIVE,0.8776355981826782,0.892187,1,0.3439365029335022,0.24691855907440186,0.1141994521021843,0.09312554448843002,0.13256339728832245,0.04129865765571594,0.02795790694653988,POSITIVE,0.5256438851356506,0.542319,1,0.1773103028535843,0.3987751007080078,0.2214219868183136,0.07711923867464066,0.04165058955550194,0.048086438328027725,0.03563632816076279
NEUTRAL,0.9655731320381165,0.034427,0,0.17992009222507477,0.3656071424484253,0.09701626747846603,0.10093392431735992,0.13380025327205658,0.05900569632649422,0.06371661275625229,NEUTRAL,0.8551740050315857,0.144826,0,0.12738260626792908,0.06748446077108383,0.4230634570121765,0.1745464950799942,0.06026236340403557,0.07716483622789383,0.07009588181972504
NEUTRAL,0.6919988989830017,0.308001,0,0.1524367332458496,0.420549601316452,0.07509104162454605,0.07584161311388016,0.10603106021881104,0.0919267013669014,0.07812333852052689,NEUTRAL,0.8090583086013794,0.190942,0,0.05810559540987015,0.10452467948198318,0.49435657262802124,0.10676567256450653,0.1231837049126625,0.044335149228572845,0.06872870773077011
NEGATIVE,0.923193097114563,0.936625,1,0.016905037686228752,0.5147395133972168,0.07539670914411545,0.030167629942297935,0.29806190729141235,0.0342477522790432,0.03048141673207283,NEUTRAL,0.8194696307182312,0.18053,0,0.047007955610752106,0.07757904380559921,0.5032999515533447,0.1336807757616043,0.03726626932621002,0.1692643165588379,0.031901706010103226
NEUTRAL,0.9295729994773865,0.070427,0,0.15986889600753784,0.48690006136894226,0.08535650372505188,0.0413716696202755,0.09396083652973175,0.06441501528024673,0.06812704354524612,NEUTRAL,0.6768118739128113,0.323188,0,0.1166960820555687,0.14975425601005554,0.17591801285743713,0.14584286510944366,0.164693221449852,0.11393219977617264,0.13316339254379272
NEUTRAL,0.813001275062561,0.186999,0,0.09902561455965042,0.3835136294364929,0.11385273188352585,0.09547876566648483,0.10754558444023132,0.09632571041584015,0.10425790399312973,NEUTRAL,0.8486117720603943,0.151388,0,0.10387253761291504,0.09179604053497314,0.3386068642139435,0.16480210423469543,0.08109619468450546,0.09495480358600616,0.12487144023180008
NEUTRAL,0.9481400847434998,0.05186,0,0.00684179924428463,0.9709370732307434,0.005136637017130852,0.00528305396437645,0.0034347306936979294,0.00501952925696969,0.0033471754286438227,NEUTRAL,0.8670783042907715,0.132922,0,0.11223294585943222,0.10450608283281326,0.2734625041484833,0.15910285711288452,0.12584419548511505,0.11965931206941605,0.10519205033779144
NEGATIVE,0.5125684142112732,0.543217,1,0.01057274080812931,0.8741613030433655,0.02514580264687538,0.01583549566566944,0.030643343925476074,0.03089313767850399,0.012748214416205883,NEUTRAL,0.8912412524223328,0.108759,0,0.21820740401744843,0.11704818904399872,0.27531540393829346,0.1127132698893547,0.11293509602546692,0.07544232159852982,0.08833835273981094
NEUTRAL,0.5246251225471497,0.475375,0,0.05929077789187431,0.8565747737884521,0.011587502434849739,0.03165289759635925,0.018231166526675224,0.015903066843748093,0.006759939715266228,NEUTRAL,0.9116186499595642,0.088381,0,0.11321230977773666,0.17110508680343628,0.29064422845840454,0.11915653198957443,0.14507119357585907,0.060805730521678925,0.10000486671924591
NEUTRAL,0.8709557056427002,0.129044,0,0.07289081066846848,0.17749546468257904,0.18290841579437256,0.16752615571022034,0.054484494030475616,0.1970202773809433,0.1476743221282959,NEUTRAL,0.8621002435684204,0.1379,0,0.3463478684425354,0.07606221735477448,0.31199827790260315,0.0883890688419342,0.057021331042051315,0.05942879617214203,0.060752443969249725
POSITIVE,0.9816785454750061,0.981985,1,0.9052311778068542,0.034271083772182465,0.010923806577920914,0.03661058098077774,0.0020842973608523607,0.00480661541223526,0.006072422489523888,NEUTRAL,0.9527891278266907,0.047211,0,0.2876311242580414,0.08470869064331055,0.3403785228729248,0.07366310060024261,0.07582968473434448,0.06334976106882095,0.07443917542695999
POSITIVE,0.5982113480567932,0.609995,1,0.09208937734365463,0.49099278450012207,0.1248244047164917,0.14474225044250488,0.05616293475031853,0.036119136959314346,0.05506898835301399,POSITIVE,0.6543866395950317,0.664176,1,0.015227247960865498,0.3288806676864624,0.5894303917884827,0.018753532320261,0.008912356570363045,0.03245099261403084,0.006344789173454046
NEUTRAL,0.895575225353241,0.104425,0,0.17054487764835358,0.23260830342769623,0.30842125415802,0.06513402611017227,0.08670086413621902,0.06025952473282814,0.07633113116025925,NEUTRAL,0.8332045674324036,0.166795,0,0.15923070907592773,0.0941430926322937,0.29707151651382446,0.1344985067844391,0.10152680426836014,0.09199309349060059,0.12153622508049011
NEUTRAL,0.979690670967102,0.020309,0,0.1573539674282074,0.30314579606056213,0.14278970658779144,0.09581295400857925,0.09109170734882355,0.10833828151226044,0.1014675498008728,NEUTRAL,0.8770235776901245,0.122976,0,0.112329863011837,0.13491110503673553,0.2361571490764618,0.140181764960289,0.14073027670383453,0.10399307310581207,0.13169671595096588
NEGATIVE,0.5985126495361328,0.619075,1,0.06157439947128296,0.4404931366443634,0.2264087051153183,0.14500413835048676,0.04409922659397125,0.05386139824986458,0.028558943420648575,NEUTRAL,0.8833337426185608,0.116666,0,0.08242277801036835,0.09254497289657593,0.21875713765621185,0.295829176902771,0.12389398366212845,0.07253680378198624,0.11401521414518356
NEUTRAL,0.9365542531013489,0.063446,0,0.29109400510787964,0.31113386154174805,0.06538302451372147,0.09760414063930511,0.13851839303970337,0.0522802360355854,0.04398631677031517,NEUTRAL,0.8259313106536865,0.174069,0,0.1344355344772339,0.1064024269580841,0.17562562227249146,0.2644556164741516,0.11750554293394089,0.06882472336292267,0.13275055587291718
NEUTRAL,0.983878493309021,0.016122,0,0.05735694244503975,0.7123392820358276,0.05632590875029564,0.03317253291606903,0.07626517117023468,0.03254839405417442,0.03199179098010063,NEUTRAL,0.91895592212677,0.081044,0,0.1150103509426117,0.07339172810316086,0.24670186638832092,0.33491072058677673,0.08976764976978302,0.05384773388504982,0.0863698348402977
NEGATIVE,0.6720991134643555,0.680954,1,0.003411875106394291,0.8294338583946228,0.027441060170531273,0.0058149304240942,0.09202413260936737,0.03751977160573006,0.00435439171269536,NEGATIVE,0.5224851965904236,0.540432,1,0.032126713544130325,0.014540825970470905,0.9181045293807983,0.009580245241522789,0.011465431191027164,0.005403101444244385,0.008779153227806091
NEUTRAL,0.9227675795555115,0.077232,0,0.13475839793682098,0.45946204662323,0.0868866965174675,0.09805398434400558,0.06230646371841431,0.07467518746852875,0.08385714143514633,NEUTRAL,0.85682612657547,0.143174,0,0.09051091969013214,0.04727230221033096,0.5503299832344055,0.0705520436167717,0.04388490319252014,0.04516955465078354,0.1522803157567978
NEUTRAL,0.9520741105079651,0.047926,0,0.12063555419445038,0.6351805329322815,0.045964524149894714,0.06275734305381775,0.05992833524942398,0.04088854044675827,0.0346451960504055,NEUTRAL,0.866868257522583,0.133132,0,0.056274741888046265,0.021913189440965652,0.7592915892601013,0.04014260321855545,0.03729608654975891,0.021623099222779274,0.06345871090888977
NEUTRAL,0.7249972224235535,0.275003,0,0.25597405433654785,0.15108036994934082,0.11355201154947281,0.15522025525569916,0.10374012589454651,0.1296975016593933,0.09073565155267715,NEUTRAL,0.6848154664039612,0.315185,0,0.046789348125457764,0.016534430906176567,0.8399636745452881,0.05030461773276329,0.017823735252022743,0.010010829195380211,0.018573326990008354
NEGATIVE,0.7334997057914734,0.744424,1,0.26861143112182617,0.456958144903183,0.05218301713466644,0.03399014100432396,0.0891561210155487,0.06368491798639297,0.03541625663638115,NEUTRAL,0.4576353430747986,0.542365,0,0.1461285501718521,0.11024539917707443,0.23400503396987915,0.11824193596839905,0.1462906301021576,0.10388319194316864,0.14120525121688843
NEGATIVE,0.8893231153488159,0.895608,1,0.018051646649837494,0.04777484014630318,0.9030719995498657,0.01204674318432808,0.006914630997925997,0.005755492486059666,0.00638464093208313,POSITIVE,0.8858011960983276,0.889481,1,0.015098894946277142,0.12145157158374786,0.8188285827636719,0.017176035791635513,0.011290289461612701,0.005146985873579979,0.011007647030055523
NEUTRAL,0.5117658972740173,0.488234,0,0.09703068435192108,0.580784261226654,0.07114745676517487,0.0864144116640091,0.06979962438344955,0.05200515687465668,0.04281841591000557,POSITIVE,0.8921090960502625,0.895303,1,0.18472373485565186,0.05308058485388756,0.7160911560058594,0.016390033066272736,0.01331346109509468,0.004555998370051384,0.011845022439956665
NEUTRAL,0.8763511776924133,0.123649,0,0.07828981429338455,0.7961023449897766,0.018186697736382484,0.05734315142035484,0.026192571967840195,0.011325670406222343,0.012559717521071434,NEUTRAL,0.6781550645828247,0.321845,0,0.5143597722053528,0.11701691150665283,0.35505616664886475,0.004623879678547382,0.003856670344248414,0.0018124047201126814,0.0032742596231400967
NEUTRAL,0.9220673441886902,0.077933,0,0.06967513263225555,0.5657663345336914,0.12845265865325928,0.06212177127599716,0.053836721926927567,0.0725039392709732,0.04764344543218613,POSITIVE,0.9807977080345154,0.981637,1,0.009413938969373703,0.021344177424907684,0.9661021828651428,0.0007684338488616049,0.0009556515142321587,0.0004985944251529872,0.0009169571567326784
NEUTRAL,0.8837823271751404,0.116218,0,0.1960502415895462,0.3090924620628357,0.09541055560112,0.1191854327917099,0.15916840732097626,0.07701839506626129,0.04407443106174469,POSITIVE,0.5293838381767273,0.58059,1,0.4514716863632202,0.035232894122600555,0.4933905601501465,0.0035071733873337507,0.010069704614579678,0.0017470411257818341,0.004581000190228224
NEUTRAL,0.9032824635505676,0.096718,0,0.04984088987112045,0.5302391648292542,0.009349679574370384,0.3882368505001068,0.010205642320215702,0.005993782076984644,0.006133927032351494,NEUTRAL,0.5678340792655945,0.432166,0,0.3117678463459015,0.09181652963161469,0.31320565938949585,0.053060803562402725,0.07645159959793091,0.051209621131420135,0.10248792916536331
NEUTRAL,0.9127933382987976,0.087207,0,0.06784158200025558,0.6475293040275574,0.04847103729844093,0.07965102046728134,0.050874996930360794,0.05343249812722206,0.05219956487417221,NEUTRAL,0.5350504517555237,0.46495,0,0.15538761019706726,0.11288612335920334,0.25070860981941223,0.12560781836509705,0.14226512610912323,0.11908633261919022,0.09405836462974548
NEUTRAL,0.9542620778083801,0.045738,0,0.08820044994354248,0.617264986038208,0.06694348156452179,0.06505372375249863,0.06849385052919388,0.051552675664424896,0.042490825057029724,NEUTRAL,0.9010701179504395,0.09893,0,0.28953853249549866,0.1241137683391571,0.17970770597457886,0.13009783625602722,0.09652093797922134,0.11027242243289948,0.06974881142377853
NEGATIVE,0.7663434743881226,0.77393,1,0.07128671556711197,0.054243262857198715,0.050283223390579224,0.01393810473382473,0.013652234338223934,0.006307724863290787,0.7902887463569641,NEUTRAL,0.724791944026947,0.275208,0,0.04769962653517723,0.024988137185573578,0.8347602486610413,0.027493886649608612,0.025839535519480705,0.01867545396089554,0.020543089136481285
NEUTRAL,0.8237389326095581,0.176261,0,0.2634727954864502,0.45427191257476807,0.08247573673725128,0.0711570456624031,0.06113576889038086,0.0397505946457386,0.02773619070649147,NEUTRAL,0.6958743333816528,0.304126,0,0.2081674039363861,0.14331533014774323,0.4324488937854767,0.05042482540011406,0.06304070353507996,0.04441073164343834,0.05819205194711685
