human_sentiment_label,human_p_pos,human_p_neg,human_p_neu,human_signed_polarity,human_affective_extremity,human_is_subjective,llm_sentiment_label,llm_p_pos,llm_p_neg,llm_p_neu,llm_signed_polarity,llm_affective_extremity,llm_is_subjective
NEUTRAL,0.025196,0.328658,0.646147,-0.303462,0.353853,0,NEGATIVE,0.011812,0.58462,0.403568,-0.572808,0.596432,1
NEUTRAL,0.060204,0.03067,0.909125,0.029534,0.090875,0,NEUTRAL,0.040323,0.1161,0.843577,-0.075776,0.156423,0
NEUTRAL,0.010842,0.16138,0.827778,-0.150538,0.172222,0,NEUTRAL,0.059395,0.131325,0.80928,-0.071929,0.19072,0
NEUTRAL,0.045277,0.065908,0.888815,-0.020631,0.111185,0,NEUTRAL,0.036776,0.063121,0.900103,-0.026346,0.099897,0
NEGATIVE,0.001561,0.964087,0.034352,-0.962526,0.965648,1,NEUTRAL,0.038907,0.16241,0.798683,-0.123502,0.201317,0
NEUTRAL,0.010177,0.082451,0.907371,-0.072274,0.092629,0,NEUTRAL,0.029193,0.05762,0.913187,-0.028428,0.086813,0
NEUTRAL,0.024889,0.037166,0.937945,-0.012277,0.062055,0,NEUTRAL,0.051506,0.12658,0.821915,-0.075074,0.178085,0
NEUTRAL,0.100146,0.062711,0.837142,0.037435,0.162858,0,NEUTRAL,0.022539,0.237032,0.740429,-0.214492,0.259571,0
NEUTRAL,0.018362,0.169108,0.81253,-0.150745,0.18747,0,NEUTRAL,0.017958,0.39515,0.586892,-0.377191,0.413108,0
NEUTRAL,0.065502,0.032354,0.902144,0.033148,0.097856,0,NEGATIVE,0.019185,0.613068,0.367747,-0.593883,0.632253,1
NEGATIVE,0.003311,0.90004,0.096649,-0.896729,0.903351,1,NEUTRAL,0.059494,0.160038,0.780468,-0.100544,0.219532,0
NEUTRAL,0.007274,0.02993,0.962796,-0.022656,0.037204,0,NEUTRAL,0.031315,0.385283,0.583402,-0.353968,0.416598,0
NEUTRAL,0.011114,0.045705,0.943182,-0.034591,0.056818,0,NEUTRAL,0.062225,0.134459,0.803316,-0.072234,0.196684,0
NEUTRAL,0.012565,0.006585,0.98085,0.00598,0.01915,0,NEUTRAL,0.032841,0.196981,0.770178,-0.164139,0.229822,0
NEUTRAL,0.125928,0.026639,0.847434,0.099289,0.152566,0,NEGATIVE,0.011189,0.759298,0.229512,-0.748109,0.770488,1
NEUTRAL,0.006834,0.160293,0.832873,-0.153459,0.167127,0,NEGATIVE,0.008431,0.797876,0.193693,-0.789446,0.806307,1
NEUTRAL,0.016057,0.024708,0.959235,-0.008651,0.040765,0,NEUTRAL,0.02171,0.367099,0.611191,-0.345388,0.388809,0
NEUTRAL,0.012012,0.100096,0.887893,-0.088084,0.112107,0,NEUTRAL,0.032763,0.38564,0.581598,-0.352877,0.418402,0
NEUTRAL,0.002922,0.075146,0.921932,-0.072224,0.078068,0,NEGATIVE,0.009216,0.728715,0.262069,-0.719499,0.737931,1
NEUTRAL,0.00442,0.028861,0.966718,-0.024441,0.033282,0,NEUTRAL,0.036897,0.390809,0.572294,-0.353912,0.427706,0
NEUTRAL,0.012642,0.014864,0.972495,-0.002222,0.027505,0,NEGATIVE,0.017727,0.49278,0.489493,-0.475053,0.510507,1
NEGATIVE,0.014949,0.512073,0.472978,-0.497124,0.527022,1,NEUTRAL,0.028089,0.367813,0.604098,-0.339725,0.395902,0
NEUTRAL,0.050725,0.055856,0.893419,-0.005132,0.106581,0,NEUTRAL,0.01857,0.376038,0.605391,-0.357468,0.394609,0
NEUTRAL,0.020997,0.040456,0.938546,-0.019459,0.061454,0,NEUTRAL,0.043334,0.150849,0.805817,-0.107515,0.194183,0
NEUTRAL,0.016559,0.028673,0.954768,-0.012115,0.045232,0,NEGATIVE,0.018249,0.545026,0.436725,-0.526778,0.563275,1
NEUTRAL,0.036282,0.018491,0.945226,0.017791,0.054774,0,NEGATIVE,0.018931,0.67129,0.309779,-0.65236,0.690221,1
NEUTRAL,0.027472,0.098044,0.874484,-0.070572,0.125516,0,NEGATIVE,0.006522,0.820678,0.1728,-0.814156,0.8272,1
NEUTRAL,0.211203,0.025074,0.763723,0.186128,0.236277,0,NEUTRAL,0.029643,0.343871,0.626486,-0.314228,0.373514,0
NEGATIVE,0.012312,0.569605,0.418083,-0.557292,0.581917,1,NEUTRAL,0.018842,0.464118,0.51704,-0.445275,0.48296,0
NEUTRAL,0.012559,0.013134,0.974307,-0.000575,0.025693,0,NEGATIVE,0.016372,0.51924,0.464388,-0.502867,0.535612,1
NEUTRAL,0.002729,0.008007,0.989265,-0.005278,0.010735,0,NEUTRAL,0.017177,0.361871,0.620951,-0.344694,0.379049,0
NEUTRAL,0.100305,0.03929,0.860405,0.061016,0.139595,0,NEGATIVE,0.016114,0.513953,0.469933,-0.497839,0.530067,1
NEUTRAL,0.009109,0.016689,0.974203,-0.00758,0.025797,0,NEUTRAL,0.016797,0.406307,0.576896,-0.38951,0.423104,0
NEUTRAL,0.004442,0.013313,0.982245,-0.008871,0.017755,0,NEGATIVE,0.014167,0.635922,0.349911,-0.621755,0.650089,1
NEUTRAL,0.016168,0.010363,0.973469,0.005805,0.026531,0,NEUTRAL,0.019044,0.371208,0.609748,-0.352164,0.390252,0
NEUTRAL,0.062672,0.094325,0.843003,-0.031653,0.156997,0,NEUTRAL,0.017314,0.465607,0.51708,-0.448293,0.48292,0
NEUTRAL,0.022503,0.038044,0.939453,-0.015541,0.060547,0,NEUTRAL,0.023781,0.195542,0.780678,-0.171761,0.219322,0
NEUTRAL,0.044878,0.026952,0.92817,0.017926,0.07183,0,NEUTRAL,0.036868,0.212443,0.750689,-0.175574,0.249311,0
NEUTRAL,0.007702,0.440773,0.551525,-0.433071,0.448475,0,NEUTRAL,0.039792,0.379454,0.580754,-0.339661,0.419246,0
NEUTRAL,0.02296,0.140012,0.837028,-0.117052,0.162972,0,NEUTRAL,0.025368,0.456765,0.517867,-0.431396,0.482133,0
NEUTRAL,0.02588,0.023116,0.951004,0.002764,0.048996,0,NEUTRAL,0.035132,0.325281,0.639587,-0.290149,0.360413,0
NEUTRAL,0.085605,0.078436,0.835959,0.007169,0.164041,0,NEGATIVE,0.009142,0.831271,0.159587,-0.82213,0.840413,1
NEUTRAL,0.013236,0.055189,0.931575,-0.041952,0.068425,0,NEUTRAL,0.095471,0.021725,0.882804,0.073746,0.117196,0
POSITIVE,0.646596,0.017965,0.335439,0.628631,0.664561,1,NEUTRAL,0.161561,0.029411,0.809029,0.13215,0.190971,0
NEUTRAL,0.03729,0.01128,0.95143,0.02601,0.04857,0,NEUTRAL,0.149082,0.01314,0.837778,0.135942,0.162222,0
NEUTRAL,0.010612,0.0182,0.971187,-0.007588,0.028813,0,NEUTRAL,0.138266,0.035881,0.825853,0.102386,0.174147,0
NEUTRAL,0.031188,0.010067,0.958744,0.021121,0.041256,0,NEUTRAL,0.056363,0.035596,0.908041,0.020767,0.091959,0
NEUTRAL,0.011035,0.096801,0.892164,-0.085765,0.107836,0,NEUTRAL,0.085211,0.027228,0.887561,0.057983,0.112439,0
NEUTRAL,0.006833,0.009833,0.983334,-0.003001,0.016666,0,NEUTRAL,0.03131,0.078896,0.889794,-0.047586,0.110206,0
NEUTRAL,0.016416,0.017968,0.965617,-0.001552,0.034383,0,NEUTRAL,0.067417,0.026996,0.905588,0.040421,0.094412,0
NEUTRAL,0.004343,0.006118,0.989539,-0.001775,0.010461,0,NEUTRAL,0.05876,0.025122,0.916118,0.033639,0.083882,0
NEUTRAL,0.027686,0.027868,0.944447,-0.000182,0.055553,0,NEUTRAL,0.047609,0.032023,0.920369,0.015586,0.079631,0
NEUTRAL,0.023452,0.008233,0.968315,0.015219,0.031685,0,NEUTRAL,0.03929,0.057433,0.903277,-0.018143,0.096723,0
NEUTRAL,0.035376,0.025578,0.939046,0.009797,0.060954,0,NEUTRAL,0.096349,0.017133,0.886518,0.079216,0.113482,0
NEUTRAL,0.029253,0.036651,0.934097,-0.007398,0.065903,0,NEUTRAL,0.024105,0.041293,0.934603,-0.017188,0.065397,0
NEUTRAL,0.026744,0.095196,0.87806,-0.068452,0.12194,0,NEUTRAL,0.14161,0.043204,0.815186,0.098406,0.184814,0
NEUTRAL,0.019212,0.265311,0.715477,-0.246098,0.284523,0,NEUTRAL,0.036962,0.036861,0.926177,0.000101,0.073823,0
NEUTRAL,0.008392,0.024355,0.967253,-0.015963,0.032747,0,NEUTRAL,0.050625,0.08347,0.865905,-0.032845,0.134095,0
NEUTRAL,0.008502,0.019565,0.971933,-0.011062,0.028067,0,NEUTRAL,0.058269,0.030887,0.910844,0.027382,0.089156,0
NEUTRAL,0.03615,0.467123,0.496727,-0.430973,0.503273,0,NEUTRAL,0.059743,0.020149,0.920108,0.039594,0.079892,0
NEUTRAL,0.028833,0.114059,0.857107,-0.085226,0.142893,0,NEUTRAL,0.06609,0.022599,0.911311,0.043491,0.088689,0
POSITIVE,0.862156,0.002381,0.135463,0.859774,0.864537,1,NEUTRAL,0.043963,0.052281,0.903755,-0.008319,0.096245,0
NEUTRAL,0.018829,0.14092,0.840251,-0.12209,0.159749,0,NEUTRAL,0.048569,0.067313,0.884119,-0.018744,0.115881,0
NEUTRAL,0.030772,0.041065,0.928163,-0.010293,0.071837,0,NEUTRAL,0.040619,0.032802,0.926579,0.007816,0.073421,0
NEUTRAL,0.013768,0.026599,0.959633,-0.01283,0.040367,0,NEUTRAL,0.054951,0.037988,0.907061,0.016962,0.092939,0
NEUTRAL,0.022731,0.061824,0.915445,-0.039093,0.084555,0,NEUTRAL,0.072189,0.031435,0.896376,0.040754,0.103624,0
NEUTRAL,0.010862,0.004725,0.984413,0.006137,0.015587,0,NEUTRAL,0.26183,0.021476,0.716694,0.240354,0.283306,0
NEUTRAL,0.020209,0.016107,0.963684,0.004102,0.036316,0,NEUTRAL,0.064199,0.018788,0.917013,0.045411,0.082987,0
NEUTRAL,0.005848,0.001876,0.992276,0.003972,0.007724,0,NEUTRAL,0.239562,0.013555,0.746883,0.226008,0.253117,0
NEUTRAL,0.421959,0.005799,0.572242,0.416159,0.427758,0,NEUTRAL,0.071809,0.010098,0.918094,0.061711,0.081906,0
POSITIVE,0.827932,0.002021,0.170047,0.825911,0.829953,1,NEUTRAL,0.105772,0.018247,0.875981,0.087525,0.124019,0
NEUTRAL,0.484418,0.004787,0.510795,0.479632,0.489205,0,NEUTRAL,0.097213,0.014798,0.887989,0.082415,0.112011,0
NEUTRAL,0.189998,0.018656,0.791346,0.171342,0.208654,0,NEUTRAL,0.072942,0.00958,0.917478,0.063362,0.082522,0
NEUTRAL,0.015047,0.002532,0.982421,0.012515,0.017579,0,NEUTRAL,0.126173,0.011506,0.862321,0.114666,0.137679,0
POSITIVE,0.917559,0.002153,0.080288,0.915406,0.919712,1,NEUTRAL,0.04967,0.013297,0.937033,0.036373,0.062967,0
NEUTRAL,0.006626,0.002105,0.991269,0.004521,0.008731,0,NEUTRAL,0.064484,0.013004,0.922512,0.051479,0.077488,0
NEUTRAL,0.046393,0.007612,0.945995,0.038781,0.054005,0,NEUTRAL,0.126408,0.02062,0.852972,0.105787,0.147028,0
NEUTRAL,0.015063,0.180606,0.804331,-0.165544,0.195669,0,NEUTRAL,0.01823,0.394622,0.587148,-0.376391,0.412852,0
NEUTRAL,0.018997,0.057697,0.923306,-0.0387,0.076694,0,NEGATIVE,0.009605,0.624541,0.365854,-0.614936,0.634146,1
NEUTRAL,0.040182,0.166169,0.793649,-0.125986,0.206351,0,NEUTRAL,0.013496,0.485603,0.500901,-0.472107,0.499099,0
NEUTRAL,0.007544,0.288687,0.703769,-0.281143,0.296231,0,NEUTRAL,0.027887,0.08803,0.884083,-0.060143,0.115917,0
NEUTRAL,0.019486,0.303618,0.676896,-0.284132,0.323104,0,NEUTRAL,0.02566,0.068235,0.906105,-0.042575,0.093895,0
NEUTRAL,0.009358,0.22803,0.762612,-0.218671,0.237388,0,NEUTRAL,0.028369,0.06178,0.909851,-0.03341,0.090149,0
NEUTRAL,0.025802,0.081924,0.892274,-0.056123,0.107726,0,NEUTRAL,0.06025,0.054023,0.885727,0.006228,0.114273,0
NEUTRAL,0.0394,0.286135,0.674465,-0.246736,0.325535,0,NEUTRAL,0.018171,0.143605,0.838223,-0.125434,0.161777,0
NEUTRAL,0.011326,0.166197,0.822476,-0.154871,0.177524,0,NEUTRAL,0.024689,0.244028,0.731283,-0.219339,0.268717,0
NEUTRAL,0.008107,0.093423,0.89847,-0.085316,0.10153,0,NEUTRAL,0.021659,0.084068,0.894274,-0.062409,0.105726,0
NEUTRAL,0.056778,0.080976,0.862246,-0.024198,0.137754,0,NEUTRAL,0.041884,0.10021,0.857906,-0.058327,0.142094,0
NEUTRAL,0.021478,0.166794,0.811728,-0.145317,0.188272,0,NEUTRAL,0.018239,0.098854,0.882907,-0.080615,0.117093,0
NEGATIVE,0.008444,0.518524,0.473031,-0.51008,0.526969,1,NEUTRAL,0.025383,0.128184,0.846433,-0.1028,0.153567,0
NEUTRAL,0.012253,0.319648,0.6681,-0.307395,0.3319,0,NEUTRAL,0.023794,0.087515,0.888691,-0.06372,0.111309,0
NEGATIVE,0.009131,0.567484,0.423385,-0.558353,0.576615,1,NEUTRAL,0.024345,0.112327,0.863328,-0.087981,0.136672,0
NEUTRAL,0.019953,0.120315,0.859732,-0.100362,0.140268,0,NEUTRAL,0.026261,0.070502,0.903237,-0.044242,0.096763,0
NEUTRAL,0.050474,0.210608,0.738918,-0.160134,0.261082,0,NEUTRAL,0.075971,0.11711,0.806919,-0.04114,0.193081,0
NEUTRAL,0.021453,0.070256,0.908292,-0.048803,0.091708,0,NEUTRAL,0.01221,0.047473,0.940317,-0.035264,0.059683,0
NEUTRAL,0.009877,0.151578,0.838544,-0.141701,0.161456,0,NEUTRAL,0.025018,0.04949,0.925492,-0.024472,0.074508,0
NEUTRAL,0.01224,0.242188,0.745572,-0.229947,0.254428,0,NEUTRAL,0.029179,0.035476,0.935345,-0.006298,0.064655,0
NEGATIVE,0.002668,0.60838,0.388952,-0.605712,0.611048,1,NEUTRAL,0.024104,0.089826,0.88607,-0.065722,0.11393,0
NEUTRAL,0.016135,0.069378,0.914486,-0.053243,0.085514,0,NEUTRAL,0.033516,0.052375,0.914109,-0.018859,0.085891,0
NEUTRAL,0.005301,0.069436,0.925263,-0.064135,0.074737,0,NEUTRAL,0.028153,0.16843,0.803417,-0.140277,0.196583,0
NEUTRAL,0.030409,0.231538,0.738053,-0.201129,0.261947,0,NEUTRAL,0.027657,0.128999,0.843343,-0.101342,0.156657,0
NEGATIVE,0.027575,0.629873,0.342552,-0.602298,0.657448,1,NEUTRAL,0.035085,0.259539,0.705376,-0.224453,0.294624,0
NEUTRAL,0.020598,0.120623,0.858779,-0.100025,0.141221,0,NEUTRAL,0.10449,0.037015,0.858495,0.067475,0.141505,0
NEUTRAL,0.009744,0.038605,0.951651,-0.028861,0.048349,0,NEUTRAL,0.029988,0.081195,0.888817,-0.051207,0.111183,0
NEUTRAL,0.008557,0.231873,0.75957,-0.223316,0.24043,0,NEUTRAL,0.021242,0.104144,0.874614,-0.082903,0.125386,0
NEUTRAL,0.013195,0.095293,0.891513,-0.082098,0.108487,0,NEUTRAL,0.026004,0.076687,0.897309,-0.050683,0.102691,0
NEUTRAL,0.01425,0.182804,0.802946,-0.168554,0.197054,0,NEUTRAL,0.019249,0.037331,0.94342,-0.018082,0.05658,0
NEUTRAL,0.025246,0.33339,0.641364,-0.308144,0.358636,0,NEUTRAL,0.033515,0.083537,0.882948,-0.050022,0.117052,0
NEGATIVE,0.001079,0.977602,0.021319,-0.976523,0.978681,1,NEUTRAL,0.032539,0.109,0.858461,-0.076461,0.141539,0
NEGATIVE,0.002255,0.9722,0.025544,-0.969945,0.974456,1,NEUTRAL,0.02763,0.181179,0.791191,-0.15355,0.208809,0
NEUTRAL,0.007987,0.008546,0.983467,-0.000558,0.016533,0,NEUTRAL,0.429482,0.008107,0.562411,0.421375,0.437589,0
NEUTRAL,0.014589,0.374151,0.61126,-0.359562,0.38874,0,POSITIVE,0.692191,0.003557,0.304252,0.688634,0.695748,1
POSITIVE,0.900473,0.001132,0.098395,0.899341,0.901605,1,POSITIVE,0.90472,0.00169,0.093589,0.90303,0.906411,1
POSITIVE,0.80403,0.004614,0.191356,0.799416,0.808644,1,POSITIVE,0.709139,0.005208,0.285653,0.703931,0.714347,1
NEUTRAL,0.174827,0.008493,0.816679,0.166334,0.183321,0,POSITIVE,0.716006,0.010382,0.273612,0.705624,0.726388,1
POSITIVE,0.713129,0.064815,0.222056,0.648313,0.777944,1,NEUTRAL,0.30637,0.030072,0.663558,0.276298,0.336442,0
POSITIVE,0.881618,0.003792,0.11459,0.877825,0.88541,1,NEUTRAL,0.49715,0.003443,0.499407,0.493707,0.500593,0
POSITIVE,0.641901,0.003551,0.354548,0.638349,0.645452,1,POSITIVE,0.891549,0.003832,0.104619,0.887717,0.895381,1
NEUTRAL,0.047661,0.032716,0.919623,0.014946,0.080377,0,NEUTRAL,0.256822,0.012319,0.730859,0.244503,0.269141,0
POSITIVE,0.556693,0.005028,0.438279,0.551666,0.561721,1,POSITIVE,0.716702,0.003585,0.279713,0.713118,0.720287,1
NEUTRAL,0.060439,0.011823,0.927738,0.048616,0.072262,0,POSITIVE,0.587834,0.0139,0.398266,0.573933,0.601734,1
POSITIVE,0.991171,0.000614,0.008215,0.990557,0.991785,1,NEUTRAL,0.493093,0.007632,0.499275,0.485461,0.500725,0
NEUTRAL,0.029476,0.243573,0.72695,-0.214097,0.27305,0,POSITIVE,0.728773,0.005138,0.266089,0.723635,0.733911,1
NEUTRAL,0.006543,0.00482,0.988637,0.001723,0.011363,0,POSITIVE,0.813503,0.004789,0.181707,0.808714,0.818293,1
NEUTRAL,0.151666,0.003345,0.84499,0.148321,0.15501,0,POSITIVE,0.541615,0.030114,0.42827,0.511501,0.57173,1
POSITIVE,0.973266,0.000523,0.02621,0.972743,0.97379,1,NEUTRAL,0.24144,0.052547,0.706014,0.188893,0.293986,0
POSITIVE,0.943162,0.001007,0.055832,0.942155,0.944168,1,NEUTRAL,0.44096,0.018162,0.540878,0.422798,0.459122,0
POSITIVE,0.981716,0.000567,0.017717,0.98115,0.982283,1,POSITIVE,0.9309,0.001066,0.068034,0.929834,0.931966,1
NEUTRAL,0.060605,0.028214,0.911181,0.032391,0.088819,0,POSITIVE,0.83628,0.003213,0.160507,0.833067,0.839493,1
POSITIVE,0.89229,0.001853,0.105857,0.890437,0.894143,1,POSITIVE,0.889692,0.002123,0.108186,0.887569,0.891814,1
NEUTRAL,0.118799,0.024844,0.856357,0.093956,0.143643,0,NEUTRAL,0.439178,0.006882,0.55394,0.432296,0.44606,0
POSITIVE,0.872617,0.002272,0.125112,0.870345,0.874888,1,NEUTRAL,0.108718,0.012321,0.87896,0.096397,0.12104,0
POSITIVE,0.830714,0.002791,0.166496,0.827923,0.833504,1,NEUTRAL,0.401716,0.008802,0.589482,0.392914,0.410518,0
NEUTRAL,0.260152,0.006862,0.732986,0.25329,0.267014,0,POSITIVE,0.69383,0.007831,0.298339,0.685999,0.701661,1
NEUTRAL,0.098312,0.010806,0.890882,0.087507,0.109118,0,POSITIVE,0.817547,0.002854,0.1796,0.814693,0.8204,1
NEUTRAL,0.108515,0.004994,0.886491,0.103522,0.113509,0,POSITIVE,0.783759,0.00566,0.210581,0.778099,0.789419,1
POSITIVE,0.887087,0.001133,0.11178,0.885954,0.88822,1,POSITIVE,0.815304,0.003614,0.181082,0.81169,0.818918,1
NEUTRAL,0.125432,0.004845,0.869723,0.120588,0.130277,0,NEUTRAL,0.491323,0.004717,0.50396,0.486606,0.49604,0
NEUTRAL,0.0261,0.019093,0.954807,0.007008,0.045193,0,NEUTRAL,0.374262,0.006042,0.619696,0.368221,0.380304,0
POSITIVE,0.993698,0.001198,0.005104,0.9925,0.994896,1,POSITIVE,0.652514,0.019432,0.328054,0.633082,0.671946,1
NEUTRAL,0.013303,0.113181,0.873516,-0.099878,0.126484,0,NEUTRAL,0.014087,0.285148,0.700765,-0.271061,0.299235,0
NEUTRAL,0.101324,0.199952,0.698725,-0.098628,0.301275,0,NEUTRAL,0.055453,0.059959,0.884588,-0.004507,0.115412,0
NEUTRAL,0.025603,0.027782,0.946615,-0.002179,0.053385,0,NEUTRAL,0.02882,0.088838,0.882343,-0.060018,0.117657,0
NEUTRAL,0.047413,0.052992,0.899595,-0.005579,0.100405,0,NEUTRAL,0.032365,0.106689,0.860946,-0.074324,0.139054,0
NEGATIVE,0.010703,0.549719,0.439578,-0.539016,0.560422,1,NEGATIVE,0.018841,0.527549,0.453611,-0.508708,0.546389,1
NEUTRAL,0.012292,0.0602,0.927508,-0.047908,0.072492,0,NEUTRAL,0.026261,0.067689,0.90605,-0.041428,0.09395,0
NEUTRAL,0.148882,0.060236,0.790882,0.088647,0.209118,0,NEUTRAL,0.025775,0.301355,0.67287,-0.27558,0.32713,0
NEUTRAL,0.13418,0.179745,0.686076,-0.045565,0.313924,0,NEUTRAL,0.022003,0.151753,0.826244,-0.12975,0.173756,0
NEUTRAL,0.20741,0.21146,0.581129,-0.00405,0.418871,0,NEUTRAL,0.03627,0.479408,0.484323,-0.443138,0.515677,0
NEUTRAL,0.019953,0.230394,0.749654,-0.210441,0.250346,0,NEGATIVE,0.042094,0.780705,0.177202,-0.738611,0.822798,1
NEUTRAL,0.005959,0.019862,0.974179,-0.013903,0.025821,0,NEGATIVE,0.026522,0.700924,0.272554,-0.674402,0.727446,1
NEGATIVE,0.006671,0.894789,0.09854,-0.888118,0.90146,1,NEGATIVE,0.031653,0.578248,0.390098,-0.546595,0.609902,1
POSITIVE,0.863474,0.020827,0.115699,0.842647,0.884301,1,NEUTRAL,0.142552,0.216517,0.640931,-0.073965,0.359069,0
NEGATIVE,0.008801,0.830233,0.160966,-0.821432,0.839034,1,NEGATIVE,0.003316,0.94804,0.048644,-0.944724,0.951356,1
NEGATIVE,0.008315,0.870946,0.120739,-0.862631,0.879261,1,NEGATIVE,0.003403,0.956646,0.03995,-0.953243,0.96005,1
NEUTRAL,0.009847,0.171394,0.81876,-0.161547,0.18124,0,NEGATIVE,0.079536,0.552585,0.367879,-0.47305,0.632121,1
NEUTRAL,0.016802,0.486618,0.496579,-0.469816,0.503421,0,NEGATIVE,0.053009,0.489992,0.456999,-0.436982,0.543001,1
NEGATIVE,0.046464,0.554713,0.398823,-0.508249,0.601177,1,NEGATIVE,0.027317,0.845208,0.127475,-0.817891,0.872525,1
NEGATIVE,0.01667,0.685785,0.297545,-0.669115,0.702455,1,NEUTRAL,0.071928,0.456941,0.471131,-0.385013,0.528869,0
NEUTRAL,0.048166,0.125663,0.826171,-0.077497,0.173829,0,NEGATIVE,0.019231,0.653693,0.327077,-0.634462,0.672923,1
NEUTRAL,0.045053,0.357403,0.597544,-0.31235,0.402456,0,NEGATIVE,0.043916,0.695784,0.2603,-0.651868,0.7397,1
NEGATIVE,0.023315,0.508841,0.467844,-0.485525,0.532156,1,NEGATIVE,0.022208,0.614311,0.363481,-0.592104,0.636519,1
NEUTRAL,0.022135,0.422939,0.554927,-0.400804,0.445073,0,NEUTRAL,0.074387,0.30352,0.622093,-0.229134,0.377907,0
NEUTRAL,0.01299,0.176162,0.810847,-0.163172,0.189153,0,NEGATIVE,0.034254,0.725524,0.240223,-0.69127,0.759777,1
NEGATIVE,0.016119,0.589427,0.394454,-0.573308,0.605546,1,NEGATIVE,0.025704,0.615482,0.358814,-0.589778,0.641186,1
NEGATIVE,0.006861,0.777984,0.215155,-0.771124,0.784845,1,NEUTRAL,0.033117,0.317861,0.649022,-0.284744,0.350978,0
NEGATIVE,0.007874,0.852529,0.139597,-0.844656,0.860403,1,NEUTRAL,0.112062,0.439402,0.448535,-0.32734,0.551465,0
NEUTRAL,0.027112,0.172989,0.799899,-0.145878,0.200101,0,NEUTRAL,0.041014,0.388051,0.570935,-0.347037,0.429065,0
NEGATIVE,0.016214,0.608543,0.375243,-0.592328,0.624757,1,NEGATIVE,0.004814,0.864784,0.130402,-0.859971,0.869598,1
NEGATIVE,0.001469,0.985033,0.013498,-0.983564,0.986502,1,NEGATIVE,0.017113,0.763046,0.219841,-0.745933,0.780159,1
NEGATIVE,0.003241,0.966603,0.030156,-0.963361,0.969844,1,NEGATIVE,0.042481,0.50095,0.456569,-0.458469,0.543431,1
NEUTRAL,0.032023,0.190678,0.777298,-0.158655,0.222702,0,NEGATIVE,0.035079,0.485499,0.479422,-0.45042,0.520578,1
NEUTRAL,0.024336,0.344181,0.631484,-0.319845,0.368516,0,NEGATIVE,0.010365,0.830121,0.159514,-0.819755,0.840486,1
NEGATIVE,0.025212,0.568936,0.405852,-0.543724,0.594148,1,NEGATIVE,0.007748,0.927887,0.064365,-0.92014,0.935635,1
NEUTRAL,0.136353,0.100947,0.7627,0.035405,0.2373,0,NEGATIVE,0.013123,0.916203,0.070674,-0.90308,0.929326,1
NEUTRAL,0.012585,0.031554,0.955861,-0.018969,0.044139,0,NEGATIVE,0.057895,0.50682,0.435285,-0.448925,0.564715,1
NEUTRAL,0.048604,0.037807,0.913588,0.010797,0.086412,0,NEUTRAL,0.047867,0.249919,0.702214,-0.202052,0.297786,0
NEUTRAL,0.473958,0.031314,0.494729,0.442644,0.505271,0,NEUTRAL,0.050239,0.011548,0.938213,0.038692,0.061787,0
NEUTRAL,0.005589,0.004188,0.990223,0.001401,0.009777,0,NEUTRAL,0.092695,0.010489,0.896816,0.082205,0.103184,0
NEUTRAL,0.009601,0.484171,0.506228,-0.47457,0.493772,0,NEUTRAL,0.043597,0.013522,0.942881,0.030075,0.057119,0
NEUTRAL,0.011054,0.027546,0.961399,-0.016492,0.038601,0,NEUTRAL,0.058539,0.019405,0.922056,0.039133,0.077944,0
NEUTRAL,0.018771,0.016319,0.964911,0.002452,0.035089,0,NEUTRAL,0.043295,0.022378,0.934327,0.020918,0.065673,0
NEUTRAL,0.01768,0.041642,0.940678,-0.023962,0.059322,0,NEUTRAL,0.093808,0.040877,0.865315,0.052931,0.134685,0
NEUTRAL,0.025976,0.098358,0.875666,-0.072381,0.124334,0,NEUTRAL,0.083823,0.039704,0.876473,0.04412,0.123527,0
NEUTRAL,0.024666,0.073196,0.902138,-0.04853,0.097862,0,NEUTRAL,0.069437,0.066984,0.863579,0.002453,0.136421,0
NEUTRAL,0.016593,0.481756,0.501652,-0.465163,0.498348,0,NEUTRAL,0.096757,0.076815,0.826428,0.019943,0.173572,0
NEUTRAL,0.033512,0.129448,0.83704,-0.095936,0.16296,0,NEUTRAL,0.042328,0.127573,0.830099,-0.085245,0.169901,0
NEUTRAL,0.028406,0.055073,0.916522,-0.026667,0.083478,0,NEUTRAL,0.052671,0.104738,0.842591,-0.052067,0.157409,0
NEUTRAL,0.028166,0.087196,0.884638,-0.05903,0.115362,0,NEUTRAL,0.056394,0.134097,0.809509,-0.077703,0.190491,0
NEUTRAL,0.04638,0.031694,0.921926,0.014687,0.078074,0,NEUTRAL,0.048712,0.063225,0.888063,-0.014512,0.111937,0
NEGATIVE,0.02676,0.495132,0.478108,-0.468372,0.521892,1,NEUTRAL,0.067636,0.049287,0.883077,0.018348,0.116923,0
NEUTRAL,0.007734,0.004906,0.98736,0.002827,0.01264,0,NEUTRAL,0.049086,0.095334,0.85558,-0.046249,0.14442,0
NEUTRAL,0.00462,0.025605,0.969774,-0.020985,0.030226,0,NEUTRAL,0.017393,0.337159,0.645448,-0.319767,0.354552,0
POSITIVE,0.563638,0.020821,0.415541,0.542816,0.584459,1,NEUTRAL,0.022979,0.034966,0.942055,-0.011986,0.057945,0
NEGATIVE,0.009783,0.583908,0.406309,-0.574125,0.593691,1,NEUTRAL,0.025319,0.168651,0.80603,-0.143331,0.19397,0
