human_sentiment_label,human_p_pos,human_p_neg,human_p_neu,human_signed_polarity,human_affective_extremity,human_is_subjective,llm_sentiment_label,llm_p_pos,llm_p_neg,llm_p_neu,llm_signed_polarity,llm_affective_extremity,llm_is_subjective
NEGATIVE,0.002197,0.926943,0.07086,-0.924745,0.92914,1,NEUTRAL,0.023629,0.485096,0.491275,-0.461467,0.508725,0
NEUTRAL,0.018878,0.394199,0.586923,-0.375321,0.413077,0,NEGATIVE,0.007285,0.867829,0.124887,-0.860544,0.875113,1
NEUTRAL,0.025196,0.328658,0.646147,-0.303462,0.353853,0,NEUTRAL,0.023813,0.479136,0.49705,-0.455323,0.50295,0
NEUTRAL,0.060204,0.03067,0.909125,0.029534,0.090875,0,NEGATIVE,0.013703,0.558257,0.428039,-0.544554,0.571961,1
NEUTRAL,0.010842,0.16138,0.827778,-0.150538,0.172222,0,NEGATIVE,0.013512,0.854683,0.131805,-0.84117,0.868195,1
NEUTRAL,0.045277,0.065908,0.888815,-0.020631,0.111185,0,NEGATIVE,0.015173,0.55274,0.432087,-0.537567,0.567913,1
NEGATIVE,0.001561,0.964087,0.034352,-0.962526,0.965648,1,NEUTRAL,0.049165,0.335545,0.61529,-0.28638,0.38471,0
NEUTRAL,0.010177,0.082451,0.907371,-0.072274,0.092629,0,NEGATIVE,0.005324,0.866032,0.128644,-0.860707,0.871356,1
NEUTRAL,0.024889,0.037166,0.937945,-0.012277,0.062055,0,NEUTRAL,0.029951,0.401576,0.568473,-0.371625,0.431527,0
NEUTRAL,0.100146,0.062711,0.837142,0.037435,0.162858,0,NEGATIVE,0.013095,0.778334,0.208571,-0.765239,0.791429,1
NEUTRAL,0.018362,0.169108,0.81253,-0.150745,0.18747,0,NEUTRAL,0.023332,0.465502,0.511166,-0.442169,0.488834,0
NEUTRAL,0.065502,0.032354,0.902144,0.033148,0.097856,0,NEGATIVE,0.022924,0.567337,0.409739,-0.544414,0.590261,1
NEGATIVE,0.003311,0.90004,0.096649,-0.896729,0.903351,1,NEUTRAL,0.048958,0.163513,0.787528,-0.114555,0.212472,0
NEUTRAL,0.007274,0.02993,0.962796,-0.022656,0.037204,0,NEGATIVE,0.030702,0.544099,0.425199,-0.513397,0.574801,1
NEUTRAL,0.011114,0.045705,0.943182,-0.034591,0.056818,0,NEUTRAL,0.052353,0.362136,0.585511,-0.309783,0.414489,0
NEUTRAL,0.012565,0.006585,0.98085,0.00598,0.01915,0,NEGATIVE,0.052409,0.537783,0.409807,-0.485374,0.590193,1
NEUTRAL,0.125928,0.026639,0.847434,0.099289,0.152566,0,NEUTRAL,0.05208,0.185894,0.762026,-0.133815,0.237974,0
NEUTRAL,0.006834,0.160293,0.832873,-0.153459,0.167127,0,NEGATIVE,0.017162,0.732912,0.249926,-0.71575,0.750074,1
NEUTRAL,0.016057,0.024708,0.959235,-0.008651,0.040765,0,NEGATIVE,0.004262,0.900494,0.095243,-0.896232,0.904757,1
NEUTRAL,0.012012,0.100096,0.887893,-0.088084,0.112107,0,NEGATIVE,0.020421,0.595482,0.384097,-0.575061,0.615903,1
NEUTRAL,0.002922,0.075146,0.921932,-0.072224,0.078068,0,NEUTRAL,0.078939,0.220096,0.700965,-0.141157,0.299035,0
NEUTRAL,0.00442,0.028861,0.966718,-0.024441,0.033282,0,NEUTRAL,0.067646,0.431647,0.500707,-0.364,0.499293,0
NEUTRAL,0.012642,0.014864,0.972495,-0.002222,0.027505,0,NEGATIVE,0.0361,0.587268,0.376632,-0.551168,0.623368,1
NEGATIVE,0.014949,0.512073,0.472978,-0.497124,0.527022,1,NEUTRAL,0.063185,0.116278,0.820537,-0.053092,0.179463,0
NEUTRAL,0.050725,0.055856,0.893419,-0.005132,0.106581,0,NEGATIVE,0.005467,0.907554,0.08698,-0.902087,0.91302,1
NEUTRAL,0.020997,0.040456,0.938546,-0.019459,0.061454,0,NEUTRAL,0.084118,0.210461,0.705421,-0.126343,0.294579,0
NEUTRAL,0.016559,0.028673,0.954768,-0.012115,0.045232,0,NEUTRAL,0.110233,0.319592,0.570176,-0.209359,0.429824,0
NEUTRAL,0.036282,0.018491,0.945226,0.017791,0.054774,0,NEUTRAL,0.061215,0.419447,0.519338,-0.358232,0.480662,0
NEUTRAL,0.027472,0.098044,0.874484,-0.070572,0.125516,0,NEGATIVE,0.010483,0.799508,0.190009,-0.789026,0.809991,1
NEUTRAL,0.211203,0.025074,0.763723,0.186128,0.236277,0,NEGATIVE,0.005309,0.903007,0.091684,-0.897698,0.908316,1
NEGATIVE,0.012312,0.569605,0.418083,-0.557292,0.581917,1,NEUTRAL,0.024204,0.345901,0.629895,-0.321697,0.370105,0
NEUTRAL,0.012559,0.013134,0.974307,-0.000575,0.025693,0,NEUTRAL,0.084435,0.296016,0.619549,-0.211581,0.380451,0
NEUTRAL,0.002729,0.008007,0.989265,-0.005278,0.010735,0,NEUTRAL,0.053408,0.452587,0.494005,-0.399179,0.505995,0
NEUTRAL,0.100305,0.03929,0.860405,0.061016,0.139595,0,NEGATIVE,0.03638,0.510139,0.453482,-0.473759,0.546518,1
NEUTRAL,0.009109,0.016689,0.974203,-0.00758,0.025797,0,NEGATIVE,0.00587,0.91364,0.080491,-0.90777,0.919509,1
NEUTRAL,0.004442,0.013313,0.982245,-0.008871,0.017755,0,NEUTRAL,0.068601,0.202231,0.729168,-0.13363,0.270832,0
NEUTRAL,0.016168,0.010363,0.973469,0.005805,0.026531,0,NEUTRAL,0.076659,0.217399,0.705941,-0.14074,0.294059,0
NEUTRAL,0.062672,0.094325,0.843003,-0.031653,0.156997,0,NEUTRAL,0.064176,0.437304,0.49852,-0.373128,0.50148,0
NEUTRAL,0.022503,0.038044,0.939453,-0.015541,0.060547,0,NEUTRAL,0.043939,0.345376,0.610685,-0.301437,0.389315,0
NEUTRAL,0.044878,0.026952,0.92817,0.017926,0.07183,0,NEGATIVE,0.036798,0.5549,0.408302,-0.518102,0.591698,1
NEUTRAL,0.007702,0.440773,0.551525,-0.433071,0.448475,0,NEUTRAL,0.094585,0.310869,0.594547,-0.216284,0.405453,0
NEUTRAL,0.02296,0.140012,0.837028,-0.117052,0.162972,0,NEGATIVE,0.045618,0.573444,0.380938,-0.527826,0.619062,1
NEUTRAL,0.02588,0.023116,0.951004,0.002764,0.048996,0,NEUTRAL,0.037628,0.450665,0.511707,-0.413036,0.488293,0
NEUTRAL,0.085605,0.078436,0.835959,0.007169,0.164041,0,NEGATIVE,0.050289,0.490789,0.458922,-0.4405,0.541078,1
NEUTRAL,0.013236,0.055189,0.931575,-0.041952,0.068425,0,NEUTRAL,0.100624,0.047661,0.851715,0.052963,0.148285,0
POSITIVE,0.646596,0.017965,0.335439,0.628631,0.664561,1,NEUTRAL,0.192463,0.04183,0.765707,0.150632,0.234293,0
NEUTRAL,0.03729,0.01128,0.95143,0.02601,0.04857,0,NEUTRAL,0.089837,0.08873,0.821433,0.001106,0.178567,0
NEUTRAL,0.010612,0.0182,0.971187,-0.007588,0.028813,0,NEUTRAL,0.137163,0.039602,0.823235,0.097561,0.176765,0
NEUTRAL,0.031188,0.010067,0.958744,0.021121,0.041256,0,NEUTRAL,0.0406,0.104547,0.854853,-0.063947,0.145147,0
NEUTRAL,0.011035,0.096801,0.892164,-0.085765,0.107836,0,NEUTRAL,0.024959,0.093285,0.881756,-0.068326,0.118244,0
NEUTRAL,0.006833,0.009833,0.983334,-0.003001,0.016666,0,NEUTRAL,0.034028,0.186976,0.778996,-0.152948,0.221004,0
NEUTRAL,0.016416,0.017968,0.965617,-0.001552,0.034383,0,NEUTRAL,0.034179,0.275677,0.690144,-0.241498,0.309856,0
NEUTRAL,0.004343,0.006118,0.989539,-0.001775,0.010461,0,NEUTRAL,0.041548,0.055914,0.902538,-0.014366,0.097462,0
NEUTRAL,0.027686,0.027868,0.944447,-0.000182,0.055553,0,NEUTRAL,0.086331,0.078267,0.835401,0.008064,0.164599,0
NEUTRAL,0.023452,0.008233,0.968315,0.015219,0.031685,0,NEUTRAL,0.070664,0.124044,0.805291,-0.05338,0.194709,0
NEUTRAL,0.035376,0.025578,0.939046,0.009797,0.060954,0,NEUTRAL,0.039858,0.063027,0.897115,-0.02317,0.102885,0
NEUTRAL,0.029253,0.036651,0.934097,-0.007398,0.065903,0,NEUTRAL,0.036551,0.16484,0.798609,-0.128289,0.201391,0
NEUTRAL,0.026744,0.095196,0.87806,-0.068452,0.12194,0,NEUTRAL,0.051057,0.095856,0.853087,-0.0448,0.146913,0
NEUTRAL,0.019212,0.265311,0.715477,-0.246098,0.284523,0,NEUTRAL,0.046928,0.134165,0.818907,-0.087237,0.181093,0
NEUTRAL,0.008392,0.024355,0.967253,-0.015963,0.032747,0,NEUTRAL,0.045951,0.055753,0.898296,-0.009802,0.101704,0
NEUTRAL,0.008502,0.019565,0.971933,-0.011062,0.028067,0,NEUTRAL,0.045162,0.067838,0.886999,-0.022676,0.113001,0
NEUTRAL,0.03615,0.467123,0.496727,-0.430973,0.503273,0,NEUTRAL,0.052662,0.051747,0.895591,0.000915,0.104409,0
NEUTRAL,0.028833,0.114059,0.857107,-0.085226,0.142893,0,NEUTRAL,0.093795,0.065301,0.840904,0.028495,0.159096,0
POSITIVE,0.862156,0.002381,0.135463,0.859774,0.864537,1,NEUTRAL,0.0302,0.046865,0.922936,-0.016665,0.077064,0
NEUTRAL,0.018829,0.14092,0.840251,-0.12209,0.159749,0,NEUTRAL,0.062608,0.190084,0.747309,-0.127476,0.252691,0
NEUTRAL,0.030772,0.041065,0.928163,-0.010293,0.071837,0,NEUTRAL,0.073271,0.060837,0.865892,0.012435,0.134108,0
NEUTRAL,0.013768,0.026599,0.959633,-0.01283,0.040367,0,NEUTRAL,0.06373,0.082193,0.854077,-0.018462,0.145923,0
NEUTRAL,0.022731,0.061824,0.915445,-0.039093,0.084555,0,NEUTRAL,0.210315,0.066663,0.723022,0.143653,0.276978,0
NEUTRAL,0.010862,0.004725,0.984413,0.006137,0.015587,0,NEUTRAL,0.15766,0.034787,0.807553,0.122874,0.192447,0
NEUTRAL,0.020209,0.016107,0.963684,0.004102,0.036316,0,NEUTRAL,0.100096,0.018203,0.881701,0.081893,0.118299,0
NEUTRAL,0.005848,0.001876,0.992276,0.003972,0.007724,0,NEUTRAL,0.180073,0.025169,0.794758,0.154904,0.205242,0
NEUTRAL,0.421959,0.005799,0.572242,0.416159,0.427758,0,NEUTRAL,0.145716,0.017534,0.836751,0.128182,0.163249,0
POSITIVE,0.827932,0.002021,0.170047,0.825911,0.829953,1,NEUTRAL,0.260415,0.019916,0.719669,0.2405,0.280331,0
NEUTRAL,0.484418,0.004787,0.510795,0.479632,0.489205,0,NEUTRAL,0.108291,0.036005,0.855703,0.072286,0.144297,0
NEUTRAL,0.189998,0.018656,0.791346,0.171342,0.208654,0,NEUTRAL,0.225945,0.039143,0.734912,0.186803,0.265088,0
NEUTRAL,0.015047,0.002532,0.982421,0.012515,0.017579,0,NEUTRAL,0.145728,0.01714,0.837131,0.128588,0.162869,0
POSITIVE,0.917559,0.002153,0.080288,0.915406,0.919712,1,NEUTRAL,0.302773,0.02363,0.673597,0.279142,0.326403,0
NEUTRAL,0.006626,0.002105,0.991269,0.004521,0.008731,0,NEUTRAL,0.237338,0.024301,0.738361,0.213036,0.261639,0
NEUTRAL,0.046393,0.007612,0.945995,0.038781,0.054005,0,NEUTRAL,0.060468,0.01931,0.920222,0.041157,0.079778,0
NEUTRAL,0.015063,0.180606,0.804331,-0.165544,0.195669,0,NEUTRAL,0.015044,0.44717,0.537786,-0.432126,0.462214,0
NEUTRAL,0.018997,0.057697,0.923306,-0.0387,0.076694,0,NEGATIVE,0.015357,0.625166,0.359477,-0.609808,0.640523,1
NEUTRAL,0.040182,0.166169,0.793649,-0.125986,0.206351,0,NEGATIVE,0.001509,0.960727,0.037765,-0.959218,0.962235,1
NEUTRAL,0.007544,0.288687,0.703769,-0.281143,0.296231,0,NEUTRAL,0.033151,0.230807,0.736041,-0.197656,0.263959,0
NEUTRAL,0.019486,0.303618,0.676896,-0.284132,0.323104,0,NEUTRAL,0.043473,0.189869,0.766658,-0.146396,0.233342,0
NEUTRAL,0.009358,0.22803,0.762612,-0.218671,0.237388,0,NEUTRAL,0.034959,0.28289,0.682151,-0.247931,0.317849,0
NEUTRAL,0.025802,0.081924,0.892274,-0.056123,0.107726,0,NEUTRAL,0.028357,0.178531,0.793112,-0.150173,0.206888,0
NEUTRAL,0.0394,0.286135,0.674465,-0.246736,0.325535,0,NEUTRAL,0.031997,0.134911,0.833092,-0.102914,0.166908,0
NEUTRAL,0.011326,0.166197,0.822476,-0.154871,0.177524,0,NEUTRAL,0.025984,0.243466,0.730549,-0.217482,0.269451,0
NEUTRAL,0.008107,0.093423,0.89847,-0.085316,0.10153,0,NEUTRAL,0.053812,0.195854,0.750334,-0.142042,0.249666,0
NEUTRAL,0.056778,0.080976,0.862246,-0.024198,0.137754,0,NEUTRAL,0.059731,0.205278,0.734992,-0.145547,0.265008,0
NEUTRAL,0.021478,0.166794,0.811728,-0.145317,0.188272,0,NEUTRAL,0.024894,0.294647,0.680459,-0.269753,0.319541,0
NEGATIVE,0.008444,0.518524,0.473031,-0.51008,0.526969,1,NEUTRAL,0.026552,0.353747,0.619702,-0.327195,0.380298,0
NEUTRAL,0.012253,0.319648,0.6681,-0.307395,0.3319,0,NEUTRAL,0.0221,0.241208,0.736692,-0.219109,0.263308,0
NEGATIVE,0.009131,0.567484,0.423385,-0.558353,0.576615,1,NEUTRAL,0.033408,0.155511,0.81108,-0.122103,0.18892,0
NEUTRAL,0.019953,0.120315,0.859732,-0.100362,0.140268,0,NEUTRAL,0.057973,0.148553,0.793475,-0.09058,0.206525,0
NEUTRAL,0.050474,0.210608,0.738918,-0.160134,0.261082,0,NEUTRAL,0.021111,0.205725,0.773164,-0.184615,0.226836,0
NEUTRAL,0.021453,0.070256,0.908292,-0.048803,0.091708,0,NEUTRAL,0.036331,0.319656,0.644013,-0.283325,0.355987,0
NEUTRAL,0.009877,0.151578,0.838544,-0.141701,0.161456,0,NEUTRAL,0.04985,0.165525,0.784625,-0.115674,0.215375,0
NEUTRAL,0.01224,0.242188,0.745572,-0.229947,0.254428,0,NEUTRAL,0.027518,0.218675,0.753808,-0.191157,0.246192,0
NEGATIVE,0.002668,0.60838,0.388952,-0.605712,0.611048,1,NEUTRAL,0.032474,0.135424,0.832103,-0.10295,0.167897,0
NEUTRAL,0.016135,0.069378,0.914486,-0.053243,0.085514,0,NEUTRAL,0.042144,0.231887,0.72597,-0.189743,0.27403,0
NEUTRAL,0.005301,0.069436,0.925263,-0.064135,0.074737,0,NEUTRAL,0.026225,0.29905,0.674725,-0.272825,0.325275,0
NEUTRAL,0.030409,0.231538,0.738053,-0.201129,0.261947,0,NEUTRAL,0.047051,0.301166,0.651783,-0.254115,0.348217,0
NEGATIVE,0.027575,0.629873,0.342552,-0.602298,0.657448,1,NEUTRAL,0.032879,0.161915,0.805206,-0.129036,0.194794,0
NEUTRAL,0.020598,0.120623,0.858779,-0.100025,0.141221,0,NEUTRAL,0.022192,0.295446,0.682362,-0.273253,0.317638,0
NEUTRAL,0.009744,0.038605,0.951651,-0.028861,0.048349,0,NEUTRAL,0.025404,0.227026,0.747569,-0.201622,0.252431,0
NEUTRAL,0.008557,0.231873,0.75957,-0.223316,0.24043,0,NEUTRAL,0.023557,0.182465,0.793978,-0.158908,0.206022,0
NEUTRAL,0.013195,0.095293,0.891513,-0.082098,0.108487,0,NEUTRAL,0.04608,0.184018,0.769902,-0.137938,0.230098,0
NEUTRAL,0.01425,0.182804,0.802946,-0.168554,0.197054,0,NEUTRAL,0.02599,0.233935,0.740075,-0.207944,0.259925,0
NEUTRAL,0.025246,0.33339,0.641364,-0.308144,0.358636,0,NEUTRAL,0.03113,0.254578,0.714292,-0.223448,0.285708,0
NEGATIVE,0.001079,0.977602,0.021319,-0.976523,0.978681,1,NEUTRAL,0.022052,0.289483,0.688465,-0.267431,0.311535,0
NEGATIVE,0.002255,0.9722,0.025544,-0.969945,0.974456,1,NEUTRAL,0.01779,0.327323,0.654887,-0.309533,0.345113,0
NEUTRAL,0.007987,0.008546,0.983467,-0.000558,0.016533,0,NEUTRAL,0.311927,0.019828,0.668245,0.292099,0.331755,0
NEUTRAL,0.014589,0.374151,0.61126,-0.359562,0.38874,0,NEUTRAL,0.191582,0.017014,0.791404,0.174568,0.208596,0
POSITIVE,0.900473,0.001132,0.098395,0.899341,0.901605,1,NEUTRAL,0.008347,0.43969,0.551963,-0.431343,0.448037,0
POSITIVE,0.80403,0.004614,0.191356,0.799416,0.808644,1,POSITIVE,0.566094,0.005514,0.428392,0.560581,0.571608,1
NEUTRAL,0.174827,0.008493,0.816679,0.166334,0.183321,0,NEUTRAL,0.009411,0.014664,0.975925,-0.005253,0.024075,0
POSITIVE,0.713129,0.064815,0.222056,0.648313,0.777944,1,NEUTRAL,0.072554,0.048489,0.878957,0.024064,0.121043,0
POSITIVE,0.881618,0.003792,0.11459,0.877825,0.88541,1,POSITIVE,0.524236,0.016522,0.459242,0.507714,0.540758,1
POSITIVE,0.641901,0.003551,0.354548,0.638349,0.645452,1,NEUTRAL,0.276565,0.013068,0.710366,0.263497,0.289634,0
NEUTRAL,0.047661,0.032716,0.919623,0.014946,0.080377,0,NEUTRAL,0.052361,0.016512,0.931127,0.035849,0.068873,0
POSITIVE,0.556693,0.005028,0.438279,0.551666,0.561721,1,NEUTRAL,0.095628,0.010381,0.893991,0.085247,0.106009,0
NEUTRAL,0.060439,0.011823,0.927738,0.048616,0.072262,0,NEUTRAL,0.116422,0.037404,0.846174,0.079018,0.153826,0
POSITIVE,0.991171,0.000614,0.008215,0.990557,0.991785,1,NEUTRAL,0.246724,0.007305,0.74597,0.239419,0.25403,0
NEUTRAL,0.029476,0.243573,0.72695,-0.214097,0.27305,0,NEUTRAL,0.444539,0.01199,0.543471,0.43255,0.456529,0
NEUTRAL,0.006543,0.00482,0.988637,0.001723,0.011363,0,POSITIVE,0.723121,0.004425,0.272455,0.718696,0.727545,1
NEUTRAL,0.151666,0.003345,0.84499,0.148321,0.15501,0,NEUTRAL,0.032533,0.040427,0.92704,-0.007894,0.07296,0
POSITIVE,0.973266,0.000523,0.02621,0.972743,0.97379,1,POSITIVE,0.668651,0.003684,0.327664,0.664967,0.672336,1
POSITIVE,0.943162,0.001007,0.055832,0.942155,0.944168,1,NEUTRAL,0.05052,0.071734,0.877747,-0.021214,0.122253,0
POSITIVE,0.981716,0.000567,0.017717,0.98115,0.982283,1,NEUTRAL,0.00882,0.08204,0.909141,-0.07322,0.090859,0
NEUTRAL,0.060605,0.028214,0.911181,0.032391,0.088819,0,NEUTRAL,0.13887,0.007422,0.853708,0.131448,0.146292,0
POSITIVE,0.89229,0.001853,0.105857,0.890437,0.894143,1,NEUTRAL,0.017008,0.042108,0.940884,-0.025099,0.059116,0
NEUTRAL,0.118799,0.024844,0.856357,0.093956,0.143643,0,NEUTRAL,0.126468,0.006441,0.867092,0.120027,0.132908,0
POSITIVE,0.872617,0.002272,0.125112,0.870345,0.874888,1,NEUTRAL,0.073599,0.017064,0.909337,0.056536,0.090663,0
POSITIVE,0.830714,0.002791,0.166496,0.827923,0.833504,1,NEUTRAL,0.338221,0.005756,0.656023,0.332465,0.343977,0
NEUTRAL,0.260152,0.006862,0.732986,0.25329,0.267014,0,NEUTRAL,0.02025,0.009606,0.970143,0.010644,0.029857,0
NEUTRAL,0.098312,0.010806,0.890882,0.087507,0.109118,0,POSITIVE,0.678085,0.004353,0.317562,0.673732,0.682438,1
NEUTRAL,0.108515,0.004994,0.886491,0.103522,0.113509,0,NEUTRAL,0.096535,0.009516,0.893949,0.087019,0.106051,0
POSITIVE,0.887087,0.001133,0.11178,0.885954,0.88822,1,NEUTRAL,0.029171,0.005904,0.964926,0.023267,0.035074,0
NEUTRAL,0.125432,0.004845,0.869723,0.120588,0.130277,0,NEUTRAL,0.014395,0.011376,0.974228,0.003019,0.025772,0
NEUTRAL,0.0261,0.019093,0.954807,0.007008,0.045193,0,NEUTRAL,0.117721,0.023829,0.85845,0.093891,0.14155,0
POSITIVE,0.993698,0.001198,0.005104,0.9925,0.994896,1,NEUTRAL,0.059529,0.008568,0.931903,0.050961,0.068097,0
NEUTRAL,0.013303,0.113181,0.873516,-0.099878,0.126484,0,NEUTRAL,0.021713,0.157245,0.821042,-0.135532,0.178958,0
NEUTRAL,0.101324,0.199952,0.698725,-0.098628,0.301275,0,NEGATIVE,0.018566,0.562945,0.418489,-0.544379,0.581511,1
NEUTRAL,0.025603,0.027782,0.946615,-0.002179,0.053385,0,NEGATIVE,0.011249,0.814019,0.174732,-0.80277,0.825268,1
NEUTRAL,0.047413,0.052992,0.899595,-0.005579,0.100405,0,NEGATIVE,0.012578,0.712896,0.274526,-0.700318,0.725474,1
NEGATIVE,0.010703,0.549719,0.439578,-0.539016,0.560422,1,NEGATIVE,0.005993,0.823178,0.170829,-0.817185,0.829171,1
NEUTRAL,0.012292,0.0602,0.927508,-0.047908,0.072492,0,NEGATIVE,0.008336,0.862903,0.128761,-0.854568,0.871239,1
NEUTRAL,0.148882,0.060236,0.790882,0.088647,0.209118,0,NEGATIVE,0.001316,0.977909,0.020775,-0.976594,0.979225,1
NEUTRAL,0.13418,0.179745,0.686076,-0.045565,0.313924,0,NEGATIVE,0.01413,0.722209,0.263661,-0.708079,0.736339,1
NEUTRAL,0.20741,0.21146,0.581129,-0.00405,0.418871,0,NEUTRAL,0.033209,0.218865,0.747926,-0.185656,0.252074,0
NEUTRAL,0.019953,0.230394,0.749654,-0.210441,0.250346,0,NEGATIVE,0.02686,0.782637,0.190502,-0.755777,0.809498,1
NEUTRAL,0.005959,0.019862,0.974179,-0.013903,0.025821,0,NEGATIVE,0.092805,0.525007,0.382188,-0.432202,0.617812,1
NEGATIVE,0.006671,0.894789,0.09854,-0.888118,0.90146,1,NEUTRAL,0.078538,0.452496,0.468966,-0.373959,0.531034,0
POSITIVE,0.863474,0.020827,0.115699,0.842647,0.884301,1,NEGATIVE,0.032743,0.596157,0.3711,-0.563414,0.6289,1
NEGATIVE,0.008801,0.830233,0.160966,-0.821432,0.839034,1,NEUTRAL,0.07664,0.458436,0.464924,-0.381796,0.535076,0
NEGATIVE,0.008315,0.870946,0.120739,-0.862631,0.879261,1,NEUTRAL,0.069967,0.426422,0.503611,-0.356455,0.496389,0
NEUTRAL,0.009847,0.171394,0.81876,-0.161547,0.18124,0,NEGATIVE,0.022504,0.688006,0.28949,-0.665502,0.71051,1
NEUTRAL,0.016802,0.486618,0.496579,-0.469816,0.503421,0,NEGATIVE,0.046577,0.670213,0.28321,-0.623636,0.71679,1
NEGATIVE,0.046464,0.554713,0.398823,-0.508249,0.601177,1,NEGATIVE,0.015045,0.815266,0.169688,-0.800221,0.830312,1
NEGATIVE,0.01667,0.685785,0.297545,-0.669115,0.702455,1,NEGATIVE,0.032592,0.682155,0.285253,-0.649563,0.714747,1
NEUTRAL,0.048166,0.125663,0.826171,-0.077497,0.173829,0,NEGATIVE,0.020031,0.693856,0.286114,-0.673825,0.713886,1
NEUTRAL,0.045053,0.357403,0.597544,-0.31235,0.402456,0,NEGATIVE,0.04595,0.560003,0.394047,-0.514054,0.605953,1
NEGATIVE,0.023315,0.508841,0.467844,-0.485525,0.532156,1,NEGATIVE,0.021856,0.75282,0.225324,-0.730965,0.774676,1
NEUTRAL,0.022135,0.422939,0.554927,-0.400804,0.445073,0,NEGATIVE,0.036322,0.664626,0.299053,-0.628304,0.700947,1
NEUTRAL,0.01299,0.176162,0.810847,-0.163172,0.189153,0,NEGATIVE,0.005076,0.941041,0.053883,-0.935965,0.946117,1
NEGATIVE,0.016119,0.589427,0.394454,-0.573308,0.605546,1,NEGATIVE,0.057815,0.64028,0.301905,-0.582464,0.698095,1
NEGATIVE,0.006861,0.777984,0.215155,-0.771124,0.784845,1,NEGATIVE,0.03954,0.729924,0.230536,-0.690384,0.769464,1
NEGATIVE,0.007874,0.852529,0.139597,-0.844656,0.860403,1,NEGATIVE,0.025539,0.709482,0.264979,-0.683943,0.735021,1
NEUTRAL,0.027112,0.172989,0.799899,-0.145878,0.200101,0,NEGATIVE,0.017963,0.770619,0.211418,-0.752657,0.788582,1
NEGATIVE,0.016214,0.608543,0.375243,-0.592328,0.624757,1,NEGATIVE,0.015588,0.83636,0.148053,-0.820772,0.851947,1
NEGATIVE,0.001469,0.985033,0.013498,-0.983564,0.986502,1,NEUTRAL,0.100023,0.311275,0.588702,-0.211252,0.411298,0
NEGATIVE,0.003241,0.966603,0.030156,-0.963361,0.969844,1,NEGATIVE,0.034878,0.609795,0.355327,-0.574916,0.644673,1
NEUTRAL,0.032023,0.190678,0.777298,-0.158655,0.222702,0,NEGATIVE,0.017935,0.792899,0.189166,-0.774964,0.810834,1
NEUTRAL,0.024336,0.344181,0.631484,-0.319845,0.368516,0,NEGATIVE,0.01189,0.84477,0.14334,-0.832879,0.85666,1
NEGATIVE,0.025212,0.568936,0.405852,-0.543724,0.594148,1,NEGATIVE,0.049729,0.571456,0.378815,-0.521727,0.621185,1
NEUTRAL,0.136353,0.100947,0.7627,0.035405,0.2373,0,NEGATIVE,0.04009,0.686077,0.273832,-0.645987,0.726168,1
NEUTRAL,0.012585,0.031554,0.955861,-0.018969,0.044139,0,NEUTRAL,0.131495,0.385777,0.482728,-0.254281,0.517272,0
NEUTRAL,0.048604,0.037807,0.913588,0.010797,0.086412,0,NEGATIVE,0.026151,0.625688,0.348161,-0.599537,0.651839,1
NEUTRAL,0.473958,0.031314,0.494729,0.442644,0.505271,0,NEUTRAL,0.144798,0.024549,0.830654,0.120249,0.169346,0
NEUTRAL,0.005589,0.004188,0.990223,0.001401,0.009777,0,NEUTRAL,0.190171,0.020978,0.78885,0.169193,0.21115,0
NEUTRAL,0.009601,0.484171,0.506228,-0.47457,0.493772,0,NEUTRAL,0.052585,0.014743,0.932672,0.037842,0.067328,0
NEUTRAL,0.011054,0.027546,0.961399,-0.016492,0.038601,0,NEUTRAL,0.047497,0.021623,0.93088,0.025873,0.06912,0
NEUTRAL,0.018771,0.016319,0.964911,0.002452,0.035089,0,NEUTRAL,0.062478,0.025819,0.911704,0.036659,0.088296,0
NEUTRAL,0.01768,0.041642,0.940678,-0.023962,0.059322,0,NEUTRAL,0.13765,0.089276,0.773074,0.048374,0.226926,0
NEUTRAL,0.025976,0.098358,0.875666,-0.072381,0.124334,0,NEUTRAL,0.052757,0.420346,0.526896,-0.367589,0.473104,0
NEUTRAL,0.024666,0.073196,0.902138,-0.04853,0.097862,0,NEUTRAL,0.057556,0.090792,0.851652,-0.033236,0.148348,0
NEUTRAL,0.016593,0.481756,0.501652,-0.465163,0.498348,0,NEUTRAL,0.086296,0.242428,0.671275,-0.156132,0.328725,0
NEUTRAL,0.033512,0.129448,0.83704,-0.095936,0.16296,0,NEUTRAL,0.075929,0.291059,0.633012,-0.21513,0.366988,0
NEUTRAL,0.028406,0.055073,0.916522,-0.026667,0.083478,0,NEUTRAL,0.11171,0.402449,0.485841,-0.290738,0.514159,0
NEUTRAL,0.028166,0.087196,0.884638,-0.05903,0.115362,0,NEUTRAL,0.060539,0.22736,0.712101,-0.16682,0.287899,0
NEUTRAL,0.04638,0.031694,0.921926,0.014687,0.078074,0,NEUTRAL,0.116498,0.13184,0.751661,-0.015342,0.248339,0
NEGATIVE,0.02676,0.495132,0.478108,-0.468372,0.521892,1,NEUTRAL,0.126553,0.096113,0.777333,0.03044,0.222667,0
NEUTRAL,0.007734,0.004906,0.98736,0.002827,0.01264,0,NEUTRAL,0.071177,0.132576,0.796246,-0.061399,0.203754,0
